05|BORSOD|020|ARNÓT|1822|3|0|1825|0|1227|1214|-13|515|699|2497
05|BORSOD|022|ÁROKTÕ|952|0|0|952|0|608|606|-2|35|571|3141
05|BORSOD|021|ASZALÓ|1418|0|0|1418|0|797|792|-5|500|292|762
05|BORSOD|023|BAKTAKÉK|589|0|0|589|0|473|466|-7|159|307|599
05|BORSOD|024|BALAJT|330|0|0|330|0|258|258|0|55|203|278
05|BORSOD|027|BÁNRÉVE|1183|0|0|1183|0|811|809|-2|447|362|960
05|BORSOD|030|BERET|196|0|0|196|0|155|154|-1|55|99|200
05|BORSOD|031|BERZÉK|697|0|0|697|0|512|512|0|166|346|613
05|BORSOD|036|BOGÁCS|1607|0|0|1607|0|776|495|-281|313|182|476
05|BORSOD|037|BOLDOGKÕÚJFALU|424|0|0|424|0|295|295|0|89|206|360
05|BORSOD|038|BOLDOGKÕVÁRALJA|828|1|0|829|0|660|659|-1|217|442|988
05|BORSOD|039|BOLDVA|1775|0|1|1774|0|1021|1017|-4|557|460|1195
05|BORSOD|040|BORSODBÓTA|728|0|0|728|0|445|445|0|163|282|552
05|BORSOD|043|BORSODNÁDASD|3020|0|0|3020|0|1812|1810|-2|429|1381|3233
05|BORSOD|045|BORSODSZIRÁK|868|1|0|869|0|567|563|-4|338|225|493
05|BORSOD|050|BÕCS|1972|0|0|1972|0|1381|1374|-7|601|773|2614
05|BORSOD|051|BÜKKARANYOS|962|0|0|962|0|689|685|-4|339|346|878
05|BORSOD|054|BÜKKSZENTKERESZT|1089|0|0|1089|0|833|828|-5|70|758|2350
05|BORSOD|057|CIGÁND|2526|0|0|2526|0|1512|1510|-2|434|1076|3601
05|BORSOD|058|CSENYÉTE|189|0|0|189|0|173|173|0|13|160|312
05|BORSOD|061|CSERNELY|854|1|0|855|0|387|387|0|134|253|537
05|BORSOD|064|CSOBÁD|562|0|0|562|0|476|473|-3|83|390|701
05|BORSOD|071|DOMAHÁZA|803|0|0|803|0|651|651|0|191|460|818
05|BORSOD|072|DÖVÉNY|251|0|0|251|0|215|158|-57|34|124|327
05|BORSOD|074|EDELÉNY|8456|5|0|8461|0|4532|4443|-89|2094|2349|4228
05|BORSOD|076|EMÕD|4297|1|1|4297|0|2055|2046|-9|1099|947|2326
05|BORSOD|077|ENCS|5200|0|0|5200|0|2740|2727|-13|1333|1394|3137
05|BORSOD|082|FÁJ|179|0|0|179|0|159|159|0|53|106|157
05|BORSOD|086|FELSÕKELECSÉNY|317|0|0|317|0|216|215|-1|32|183|320
05|BORSOD|088|FELSÕREGMEC|133|1|0|134|12|111|111|0|48|63|139
05|BORSOD|091|FELSÕZSOLCA|5395|2|0|5397|0|2628|2618|-10|1391|1227|2509
05|BORSOD|093|FONY|313|0|0|313|0|239|239|0|122|117|245
05|BORSOD|094|FORRÓ|1715|0|0|1715|0|1252|1248|-4|421|827|3463
05|BORSOD|095|FULÓKÉRCS|236|0|0|236|0|189|189|0|43|146|298
05|BORSOD|096|FÜZÉR|456|0|0|456|0|397|397|0|40|357|873
05|BORSOD|099|FÜZÉRRADVÁNY|310|1|0|311|0|239|239|0|50|189|387
05|BORSOD|108|GIRINCS|539|0|0|539|0|438|438|0|84|354|731
05|BORSOD|111|GÖNC|1781|1|0|1782|0|1105|1105|0|423|682|1762
05|BORSOD|112|GÖNCRUSZKA|576|0|0|576|0|336|334|-2|95|239|337
05|BORSOD|114|HALMAJ|1370|2|0|1372|0|898|897|-1|361|536|1415
05|BORSOD|116|HANGONY|1304|0|0|1304|0|603|601|-2|249|352|942
05|BORSOD|117|HARSÁNY|1570|1|0|1571|0|887|878|-9|491|387|571
05|BORSOD|122|HEJÕKERESZTÚR|838|3|0|841|0|503|502|-1|156|346|641
05|BORSOD|124|HEJÕPAPI|889|0|0|889|0|616|616|0|140|476|832
05|BORSOD|129|HERNÁDKAK|941|1|0|942|0|442|440|-2|285|155|289
05|BORSOD|130|HERNÁDKÉRCS|275|0|0|275|0|225|225|0|99|126|183
05|BORSOD|131|HERNÁDNÉMETI|2714|1|0|2715|0|1526|1523|-3|585|938|2228
05|BORSOD|132|HERNÁDPETRI|168|0|0|168|0|147|147|0|77|70|123
05|BORSOD|133|HERNÁDSZENTANDRÁS|295|0|0|295|0|245|245|0|80|165|280
05|BORSOD|134|HERNÁDSZURDOK|189|0|0|189|0|178|177|-1|79|98|178
