01|BUDAPEST  |003|BUDAPEST III.ker.        | 40|    746|      0|      0|    746|      0|    428|    426|     -2|      5|    421|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 41|    669|      2|      0|    671|      0|    386|    385|     -1|     10|    375|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 42|    673|      0|      0|    673|      0|    407|    407|      0|     10|    397|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 43|    724|      0|      0|    724|      0|    358|    358|      0|      5|    353|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 44|    872|      2|      0|    874|      0|    484|    485|      1|      8|    477|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 45|    859|      0|      0|    859|      0|    482|    479|     -3|      4|    475|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 46|    673|      0|      0|    673|      0|    378|    378|      0|     12|    366|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 47|    695|      0|      0|    695|      0|    450|    450|      0|      0|    450|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 48|    772|      0|      0|    772|      0|    463|    462|     -1|      3|    459|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 49|    894|      1|      0|    895|      0|    475|    473|     -2|      7|    466|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 50|    905|      2|      0|    907|      0|    533|    533|      0|      4|    529|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 51|    819|      2|      0|    821|      0|    373|    375|      2|     13|    362|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 52|   1004|      0|      0|   1004|      1|    412|    412|      0|      3|    409|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 53|    633|      1|      0|    634|      0|    382|    382|      0|      7|    375|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 54|    631|      0|      0|    631|      1|    352|    352|      0|      0|    352|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 55|    954|      0|      0|    954|      5|    652|    654|      2|     11|    643|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 56|    974|      1|      0|    975|      0|    584|    584|      0|      6|    578|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 57|    996|      2|      0|    998|      0|    670|    669|     -1|      3|    666|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 58|    985|      6|      0|    991|      0|    678|    680|      2|      9|    671|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 59|    755|      0|      0|    755|      0|    380|    380|      0|      3|    377|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 60|    897|      0|      0|    897|      0|    461|    459|     -2|      4|    455|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 61|    840|      0|      0|    840|      0|    520|    520|      0|      5|    515|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 62|    752|      0|      0|    752|      0|    504|    504|      0|      4|    500|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 63|    719|      4|      0|    723|      2|    425|    425|      0|      1|    424|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 64|    851|      0|      0|    851|      0|    471|    471|      0|      3|    468|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 65|    690|      1|      0|    691|      0|    372|    371|     -1|      6|    365|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 66|    692|      4|      0|    696|      0|    380|    380|      0|     26|    354|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 67|    656|      0|      0|    656|      0|    322|    322|      0|      3|    319|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 68|   1053|      1|      0|   1054|      0|    650|    648|     -2|      4|    644|
