003| 80|BUDAPEST III.ker.        |    841|      1|      0|    842|      0|    520|    520|      0|      2|    518|
003| 81|BUDAPEST III.ker.        |    714|      1|      0|    715|      0|    445|    445|      0|      0|    445|
003| 82|BUDAPEST III.ker.        |    696|      0|      0|    696|      0|    450|    450|      0|      2|    448|
003| 83|BUDAPEST III.ker.        |    985|      2|      0|    987|      0|    615|    614|     -1|      1|    613|
003| 84|BUDAPEST III.ker.        |    793|      4|      0|    797|      0|    545|    545|      0|      1|    544|
003| 85|BUDAPEST III.ker.        |    777|      2|      0|    779|      2|    498|    498|      0|      1|    497|
003| 86|BUDAPEST III.ker.        |    863|      0|      0|    863|      0|    502|    501|     -1|      6|    495|
003| 87|BUDAPEST III.ker.        |    888|      1|      0|    889|      3|    541|    541|      0|      2|    539|
003| 88|BUDAPEST III.ker.        |    678|      0|      0|    678|      0|    418|    418|      0|      4|    414|
003| 89|BUDAPEST III.ker.        |    841|      0|      0|    841|      1|    477|    477|      0|      3|    474|
003| 90|BUDAPEST III.ker.        |    802|      1|      0|    803|      0|    519|    519|      0|      4|    515|
003| 91|BUDAPEST III.ker.        |    951|      0|      0|    951|      0|    549|    548|     -1|      4|    544|
003| 92|BUDAPEST III.ker.        |    811|      1|      0|    812|      0|    422|    421|     -1|      4|    417|
003| 93|BUDAPEST III.ker.        |    891|      0|      0|    891|      0|    537|    535|     -2|      6|    529|
003| 94|BUDAPEST III.ker.        |    879|      0|      0|    879|      0|    544|    543|     -1|      5|    538|
003| 95|BUDAPEST III.ker.        |    779|      1|      0|    780|      0|    362|    361|     -1|      3|    358|
003| 96|BUDAPEST III.ker.        |    835|      0|      0|    835|      0|    351|    351|      0|      2|    349|
003| 97|BUDAPEST III.ker.        |    776|      1|      0|    777|      0|    419|    419|      0|      4|    415|
003| 98|BUDAPEST III.ker.        |    843|      0|      0|    843|      1|    344|    344|      0|      6|    338|
003| 99|BUDAPEST III.ker.        |    848|      3|      0|    851|      1|    459|    459|      0|      2|    457|
003|100|BUDAPEST III.ker.        |    870|      3|      0|    873|      1|    431|    431|      0|      7|    424|
003|101|BUDAPEST III.ker.        |    985|      1|      0|    986|      0|    472|    472|      0|      2|    470|
003|102|BUDAPEST III.ker.        |    857|      2|      0|    859|      0|    458|    458|      0|      4|    454|
003|103|BUDAPEST III.ker.        |    712|      1|      0|    713|      0|    352|    352|      0|      4|    348|
003|104|BUDAPEST III.ker.        |    752|      1|      0|    753|      2|    394|    395|      1|      8|    387|
003|105|BUDAPEST III.ker.        |    834|      0|      0|    834|      0|    448|    448|      0|      3|    445|
003|106|BUDAPEST III.ker.        |    835|      1|      0|    836|      0|    351|    354|      3|      8|    346|
003|107|BUDAPEST III.ker.        |    850|      2|      0|    852|      0|    406|    406|      0|      2|    404|
003|108|BUDAPEST III.ker.        |    809|      0|      0|    809|      0|    356|    356|      0|      4|    352|
003|109|BUDAPEST III.ker.        |    841|      1|      0|    842|      1|    349|    349|      0|      0|    349|
003|110|BUDAPEST III.ker.        |    795|      0|      0|    795|      0|    319|    319|      0|      4|    315|
003|111|BUDAPEST III.ker.        |    791|      0|      0|    791|      0|    314|    314|      0|      3|    311|
003|112|BUDAPEST III.ker.        |    880|      1|      0|    881|      1|    384|    384|      0|      2|    382|
003|113|BUDAPEST III.ker.        |    763|      0|      0|    763|      0|    311|    312|      1|      9|    303|
003|114|BUDAPEST III.ker.        |    838|      1|      0|    839|      4|    331|    330|     -1|      5|    325|
003|115|BUDAPEST III.ker.        |    934|      1|      0|    935|      0|    524|    524|      0|      2|    522|
003|116|BUDAPEST III.ker.        |    742|      2|      0|    744|      0|    417|    416|     -1|      2|    414|
003|117|BUDAPEST III.ker.        |    930|      2|      0|    932|      0|    459|    457|     -2|      5|    452|
003|118|BUDAPEST III.ker.        |    723|      0|      0|    723|      1|    371|    371|      0|      2|    369|
003|119|BUDAPEST III.ker.        |    693|      0|      0|    693|      0|    458|    458|      0|      2|    456|
003|120|BUDAPEST III.ker.        |    774|      0|      0|    774|      0|    408|    408|      0|      0|    408|
003|121|BUDAPEST III.ker.        |    781|      1|      0|    782|      0|    315|    315|      0|      7|    308|
003|122|BUDAPEST III.ker.        |    994|      1|      0|    995|      2|    482|    482|      0|      1|    481|
003|123|BUDAPEST III.ker.        |    873|      0|      0|    873|      1|    405|    405|      0|      2|    403|
003|124|BUDAPEST III.ker.        |    963|      0|      0|    963|      0|    403|    403|      0|      8|    395|
003|125|BUDAPEST III.ker.        |    938|      0|      0|    938|      1|    467|    467|      0|      3|    464|
003|126|BUDAPEST III.ker.        |    816|      1|      0|    817|      3|    333|    333|      0|      4|    329|
003|127|BUDAPEST III.ker.        |    811|      1|      0|    812|      0|    362|    362|      0|      0|    362|
003|128|BUDAPEST III.ker.        |    703|      0|      0|    703|      0|    328|    327|     -1|      1|    326|
003|129|BUDAPEST III.ker.        |    813|      1|      0|    814|      0|    289|    288|     -1|      0|    288|
003|130|BUDAPEST III.ker.        |    873|      0|      0|    873|      2|    333|    333|      0|      3|    330|
004|  1|BUDAPEST IV.ker.         |    835|      1|      0|    836|      0|    395|    395|      0|      3|    392|
004|  2|BUDAPEST IV.ker.         |    814|      0|      0|    814|      1|    458|    458|      0|      5|    453|
004|  3|BUDAPEST IV.ker.         |    893|      0|      0|    893|      0|    521|    520|     -1|      9|    511|
