05|10| 2|   |Koleszár                                          |Sándor                                  |0001538| 1|LEHET MÁS A POLITIKA                                        
05|10| 3|   |Németh                                            |Károly                                  |0000651| 1|MDF                                                         
05|10| 4|   |Szabó                                             |Attila                                  |0000119| 1|TORGYÁN-KISGAZDA-KOALÍCIÓ                                   
05|10| 5|   |Szajkó                                            |Gábor                                   |0005457| 1|Jobbik                                                      
05|10| 6|   |Vécsi                                             |István                                  |0004690| 1|MSZP                                                        
05|11| 1|   |Dancs                                             |Mihály                                  |0000417| 1|MSZDP                                                       
05|11| 2|   |Ficsor                                            |Ádám                                    |0004711| 1|MSZP                                                        
05|11| 3|   |Holcman                                           |László                                  |0007778| 1|Jobbik                                                      
05|11| 4|   |Kemény                                            |Endre                                   |0000308| 1|MDF                                                         
05|11| 5|   |Koncz                                             |Ferenc                                  |0013795| 2|FIDESZ,KDNP                                                 
05|11| 7|   |Szepesi                                           |Zsolt László                            |0001223| 1|ÖSSZEFOGÁS PÁRT                                             
05|12| 1|   |Balla                                             |Gergõ                                   |0009209| 1|Jobbik                                                      
05|12| 2|   |Bordás                                            |Géza                                    |0000379| 1|MSZDP                                                       
05|12| 3|   |Kovács                                            |Tibor                                   |0006264| 1|MSZP                                                        
05|12| 4|Dr.|Mengyi                                            |Roland                                  |0012552| 2|FIDESZ,KDNP                                                 
05|12| 5|   |Szoboszlai                                        |Barna                                   |0000622| 1|ÖSSZEFOGÁS PÁRT                                             
05|12| 6|   |Tóth                                              |Ferenc                                  |0000725| 1|MDF                                                         
