06|CSONGRÁD  |012|CSONGRÁD            |00601202|FÜGGETLEN CIGÁNY              |02|00055056|    DEMETER ÁGOSTON LÁSZLÓ              |3|nem nyert
06|CSONGRÁD  |023|HÓDMEZÕVÁSÁRHELY    |00602302|FÜGGETLEN CIGÁNY              |01|00044476|    BÁNFI ANTAL                         |3|nem nyert
06|CSONGRÁD  |023|HÓDMEZÕVÁSÁRHELY    |00602302|FÜGGETLEN CIGÁNY              |02|00028528|    BÁNFI PÉTER                         |3|nem nyert
06|CSONGRÁD  |023|HÓDMEZÕVÁSÁRHELY    |00602302|FÜGGETLEN CIGÁNY              |03|00055486|    KOVÁCS ISTVÁN                       |3|nem nyert
06|CSONGRÁD  |023|HÓDMEZÕVÁSÁRHELY    |00602302|FÜGGETLEN CIGÁNY              |04|00070790|    HÉJJA GÁBORNÉ                       |2|kedvezményes mandátumot nyert
06|CSONGRÁD  |023|HÓDMEZÕVÁSÁRHELY    |00602302|FÜGGETLEN CIGÁNY              |05|00015146|    IRHÁS JÓZSEF                        |3|nem nyert
06|CSONGRÁD  |050|SZEGED              |00605002|FÜGGETLEN CIGÁNY              |01|00031402|    MÚRKA KÁLMÁN                        |3|nem nyert
06|CSONGRÁD  |050|SZEGED              |00605002|FÜGGETLEN CIGÁNY              |02|00050304|    HAMZA JÁNOS                         |3|nem nyert
06|CSONGRÁD  |050|SZEGED              |00605002|FÜGGETLEN CIGÁNY              |03|00071389|    KERTÉSZ ROZÁLIA                     |3|nem nyert
06|CSONGRÁD  |050|SZEGED              |00605002|FÜGGETLEN CIGÁNY              |04|00064105|DR. SZIRTESI ZOLTÁNNÉ                   |3|nem nyert
06|CSONGRÁD  |050|SZEGED              |00605002|FÜGGETLEN CIGÁNY              |05|00027263|    CZUTOR IMRE                         |3|nem nyert
06|CSONGRÁD  |052|SZENTES             |00605202|FÜGGETLEN CIGÁNY              |01|00058980|    LÉVAI CSABA                         |3|nem nyert
06|CSONGRÁD  |052|SZENTES             |00605202|FÜGGETLEN CIGÁNY              |02|00076722|    BELLA SÁNDORNÉ                      |3|nem nyert
07|FEJÉR     |060|MÓR                 |00706006|FÜGGETLEN NÉMET               |01|00012670|    SCHMIDT FERENC                      |2|kedvezményes mandátumot nyert
07|FEJÉR     |060|MÓR                 |00706006|FÜGGETLEN NÉMET               |02|00039314|    KAMARÁS JÓZSEF                      |3|nem nyert
07|FEJÉR     |060|MÓR                 |00706006|FÜGGETLEN NÉMET               |03|00004985|    STOFFER KÁLMÁN                      |3|nem nyert
07|FEJÉR     |060|MÓR                 |00706006|FÜGGETLEN NÉMET               |04|00034944|    ERDEI FERENC                        |3|nem nyert
08|GYÕR-M-S  |055|GYÕR                |00805502|FÜGGETLEN CIGÁNY              |01|00038215|    PÁDÁR LÁSZLÓ                        |3|nem nyert
09|HAJDÚ-B   |005|BALMAZÚJVÁROS       |00900502|FÜGGETLEN CIGÁNY              |01|00049631|    HORVÁTH LÁSZLÓ                      |3|nem nyert
09|HAJDÚ-B   |005|BALMAZÚJVÁROS       |00900502|FÜGGETLEN CIGÁNY              |02|00059247|    SZÁVA GYULA                         |2|kedvezményes mandátumot nyert
09|HAJDÚ-B   |005|BALMAZÚJVÁROS       |00900502|FÜGGETLEN CIGÁNY              |03|00057990|    NAGY GYULA                          |3|nem nyert
09|HAJDÚ-B   |018|DEBRECEN            |00901802|FÜGGETLEN CIGÁNY              |01|00059264|IFJ.BUDAI LÁSZLÓ                        |3|nem nyert
09|HAJDÚ-B   |018|DEBRECEN            |00901802|FÜGGETLEN CIGÁNY              |02|00028297|    KEGYES SÁNDOR                       |3|nem nyert
09|HAJDÚ-B   |018|DEBRECEN            |00901802|FÜGGETLEN CIGÁNY              |03|00038477|    BALOGH JÁNOS                        |3|nem nyert
09|HAJDÚ-B   |018|DEBRECEN            |00901802|FÜGGETLEN CIGÁNY              |04|00023261|    BUDAI LÁSZLÓ                        |3|nem nyert
09|HAJDÚ-B   |018|DEBRECEN            |00901802|FÜGGETLEN CIGÁNY              |05|00055356|    GYÖNGYÖSI CSABA                     |3|nem nyert
09|HAJDÚ-B   |018|DEBRECEN            |00901802|FÜGGETLEN CIGÁNY              |06|00026995|    VIRÁG SÁNDOR                        |3|nem nyert
09|HAJDÚ-B   |018|DEBRECEN            |00901802|FÜGGETLEN CIGÁNY              |07|00040726|    BUDAI MIKLÓS                        |3|nem nyert
09|HAJDÚ-B   |030|HAJDÚBÖSZÖRMÉNY     |00903002|FÜGGETLEN CIGÁNY              |01|00029894|    NAGY JÓZSEF                         |7|Máshol nyert mandátumot
09|HAJDÚ-B   |032|HAJDÚHADHÁZ         |00903202|FÜGGETLEN CIGÁNY              |01|00046649|    VADÁSZ LÁSZLÓ                       |3|nem nyert
09|HAJDÚ-B   |032|HAJDÚHADHÁZ         |00903202|FÜGGETLEN CIGÁNY              |02|00040526|    ROSTÁS ZSIGMOND                     |2|kedvezményes mandátumot nyert
09|HAJDÚ-B   |032|HAJDÚHADHÁZ         |00903202|FÜGGETLEN CIGÁNY              |03|00059274|    TUGYI JÁNOS                         |3|nem nyert
09|HAJDÚ-B   |032|HAJDÚHADHÁZ         |00903202|FÜGGETLEN CIGÁNY              |04|00053738|    BERNÁTH ISTVÁN                      |3|nem nyert
09|HAJDÚ-B   |032|HAJDÚHADHÁZ         |00903202|FÜGGETLEN CIGÁNY              |05|00046947|    VARGA GÉZA                          |3|nem nyert
09|HAJDÚ-B   |032|HAJDÚHADHÁZ         |00903202|FÜGGETLEN CIGÁNY              |06|00049679|    LAKATOS DEZSÕ                       |3|nem nyert
10|HEVES     |025|EGER                |01002502|FÜGGETLEN CIGÁNY              |01|00030736|    CSÍK BÉLA                           |3|nem nyert
10|HEVES     |025|EGER                |01002502|FÜGGETLEN CIGÁNY              |02|00001473|    BÁDER JÓZSEF                        |3|nem nyert
10|HEVES     |025|EGER                |01002502|FÜGGETLEN CIGÁNY              |03|00018187|    KOVÁCS MIHÁLY                       |3|nem nyert
10|HEVES     |025|EGER                |01002502|FÜGGETLEN CIGÁNY              |04|00024015|    LAKATOS LAJOS                       |3|nem nyert
10|HEVES     |025|EGER                |01002502|FÜGGETLEN CIGÁNY              |05|00013991|    OLÁH SÁNDOR                         |3|nem nyert
10|HEVES     |025|EGER                |01002502|FÜGGETLEN CIGÁNY              |06|00046918|    LAKATOS OSZKÁR                      |2|kedvezményes mandátumot nyert
10|HEVES     |039|GYÖNGYÖS            |01003902|FÜGGETLEN CIGÁNY              |01|00068727|    NAGY ANDRÁSNÉ                       |3|nem nyert
