2|05|BORSOD    |08|00037607|00000040|00000000|00037647|00021172|00021167|00000005|00000215|00020952|1|eredményes
2|05|BORSOD    |09|00047287|00000036|00000001|00047322|00025182|00025174|00000008|00000499|00024675|1|eredményes
2|05|BORSOD    |10|00049963|00000078|00000001|00050040|00025939|00025929|00000010|00000389|00025540|1|eredményes
2|05|BORSOD    |11|00048907|00000041|00000001|00048947|00021898|00021886|00000012|00000765|00021121|1|eredményes
2|05|BORSOD    |12|00050010|00000032|00000002|00050040|00025499|00025490|00000010|00000272|00025218|1|eredményes
2|05|BORSOD    |13|00045290|00000054|00000000|00045344|00025848|00025844|00000004|00000303|00025541|1|eredményes
2|06|CSONGRÁD  |01|00050508|00000232|00000000|00050740|00029805|00029774|00000031|00000209|00029565|1|eredményes
2|06|CSONGRÁD  |02|00059270|00000288|00000000|00059558|00031821|00031804|00000017|00000422|00031382|1|eredményes
2|06|CSONGRÁD  |03|00055512|00000182|00000000|00055694|00030283|00030269|00000014|00000253|00030016|1|eredményes
2|06|CSONGRÁD  |04|00047872|00000068|00000004|00047936|00022390|00022381|00000009|00000796|00021585|1|eredményes
2|06|CSONGRÁD  |05|00037121|00000053|00000000|00037174|00018241|00018231|00000010|00000285|00017946|1|eredményes
2|06|CSONGRÁD  |07|00041020|00000029|00000000|00041049|00019642|00019637|00000005|00000197|00019440|1|eredményes
2|07|FEJÉR     |01|00045867|00000086|00000005|00045948|00029219|00029185|00000034|00000117|00029068|1|eredményes
2|07|FEJÉR     |02|00049988|00000084|00000009|00050063|00029646|00029617|00000030|00000224|00029393|1|eredményes
2|07|FEJÉR     |03|00044416|00000060|00000000|00044476|00025898|00025878|00000020|00000237|00025641|1|eredményes
2|07|FEJÉR     |04|00050165|00000395|00000000|00050560|00025746|00025739|00000008|00000280|00025459|1|eredményes
2|07|FEJÉR     |05|00047552|00000071|00000000|00047623|00025858|00025848|00000010|00000263|00025585|1|eredményes
2|07|FEJÉR     |06|00047494|00000055|00000000|00047549|00021942|00021938|00000004|00000408|00021530|1|eredményes
2|07|FEJÉR     |07|00045376|00000129|00000003|00045502|00023943|00023938|00000006|00000313|00023625|1|eredményes
2|08|GYÕR      |01|00052140|00000071|00000000|00052211|00028283|00028276|00000007|00000436|00027840|1|eredményes
2|08|GYÕR      |02|00051479|00000162|00000000|00051641|00033801|00033775|00000026|00000262|00033513|1|eredményes
2|08|GYÕR      |03|00050721|00000099|00000000|00050820|00032498|00032479|00000019|00000152|00032327|1|eredményes
2|08|GYÕR      |04|00046665|00000098|00000001|00046762|00026987|00026981|00000006|00000282|00026699|1|eredményes
2|08|GYÕR      |05|00044878|00000038|00000002|00044914|00026928|00026919|00000009|00000335|00026584|1|eredményes
2|08|GYÕR      |06|00044758|00000054|00000000|00044812|00027886|00027874|00000012|00000304|00027570|1|eredményes
2|08|GYÕR      |07|00049246|00000345|00000000|00049591|00031957|00031940|00000017|00000145|00031795|1|eredményes
2|09|HAJDÚ     |01|00060022|00000217|00000000|00060239|00035802|00035747|00000055|00001338|00034409|1|eredményes
2|09|HAJDÚ     |02|00049625|00000142|00000000|00049767|00030632|00030580|00000052|00000914|00029666|1|eredményes
2|09|HAJDÚ     |03|00053993|00000282|00000000|00054275|00035931|00035861|00000070|00000958|00034903|1|eredményes
2|09|HAJDÚ     |04|00044310|00000109|00000000|00044419|00021127|00021115|00000013|00000451|00020664|1|eredményes
2|09|HAJDÚ     |05|00044218|00000062|00000004|00044276|00023780|00023771|00000009|00000957|00022814|1|eredményes
2|09|HAJDÚ     |06|00041217|00000034|00000003|00041248|00022186|00022179|00000007|00000286|00021893|1|eredményes
2|09|HAJDÚ     |07|00049165|00000117|00000001|00049281|00025270|00025251|00000019|00000294|00024957|1|eredményes
2|09|HAJDÚ     |08|00038079|00000051|00000000|00038130|00020059|00020047|00000012|00000989|00019058|1|eredményes
2|09|HAJDÚ     |09|00045665|00000097|00000002|00045760|00025259|00025244|00000015|00000274|00024970|1|eredményes
2|10|HEVES     |01|00050590|00000275|00000000|00050865|00032577|00032561|00000016|00000178|00032383|1|eredményes
2|10|HEVES     |02|00038580|00000076|00000001|00038655|00020262|00020261|00000001|00000310|00019951|1|eredményes
2|10|HEVES     |03|00050564|00000139|00000002|00050701|00030099|00030075|00000024|00000346|00029729|1|eredményes
2|10|HEVES     |04|00046060|00000063|00000000|00046123|00023690|00023682|00000008|00000304|00023378|1|eredményes
2|10|HEVES     |05|00040392|00000055|00000001|00040446|00019459|00019445|00000014|00000443|00019002|1|eredményes
2|10|HEVES     |06|00035831|00000041|00000004|00035868|00018404|00018403|00000001|00000198|00018205|1|eredményes
2|11|JÁSZ      |01|00038277|00000065|00000000|00038342|00018309|00018300|00000009|00000308|00017992|1|eredményes
2|11|JÁSZ      |02|00033067|00000029|00000000|00033096|00015664|00015657|00000007|00000262|00015395|1|eredményes
2|11|JÁSZ      |03|00046546|00000060|00000000|00046606|00024567|00024564|00000003|00000266|00024298|1|eredményes
2|11|JÁSZ      |04|00048398|00000129|00000000|00048527|00028221|00028211|00000010|00000365|00027846|1|eredményes
2|11|JÁSZ      |05|00038046|00000058|00000001|00038103|00018357|00018347|00000010|00000242|00018105|1|eredményes
2|11|JÁSZ      |06|00035685|00000046|00000000|00035731|00018242|00018232|00000010|00000255|00017977|1|eredményes
2|11|JÁSZ      |07|00046779|00000050|00000000|00046829|00022169|00022159|00000010|00000357|00021802|1|eredményes
2|11|JÁSZ      |08|00046697|00000069|00000000|00046766|00022785|00022776|00000009|00000264|00022512|1|eredményes
2|12|KOMÁROM   |01|00057559|00000074|00000000|00057633|00031766|00031726|00000040|00000201|00031525|1|eredményes
2|12|KOMÁROM   |02|00044989|00000103|00000001|00045091|00025778|00025766|00000012|00000268|00025498|1|eredményes
2|12|KOMÁROM   |03|00046249|00000060|00000000|00046309|00025081|00025073|00000011|00000229|00024844|1|eredményes
2|12|KOMÁROM   |04|00049427|00000093|00000001|00049519|00027475|00027467|00000008|00000363|00027104|1|eredményes
2|12|KOMÁROM   |05|00047189|00000148|00000000|00047337|00027336|00027317|00000019|00000266|00027051|1|eredményes
2|13|NÓGRÁD    |01|00046111|00000100|00000001|00046210|00026330|00026316|00000014|00000191|00026125|1|eredményes
2|13|NÓGRÁD    |02|00046698|00000070|00000000|00046768|00023234|00023228|00000007|00000298|00022930|1|eredményes
2|13|NÓGRÁD    |03|00039281|00000044|00000000|00039325|00021226|00021218|00000008|00000179|00021039|1|eredményes
2|13|NÓGRÁD    |04|00044712|00000082|00000000|00044794|00026008|00026002|00000007|00000194|00025808|1|eredményes
2|14|PEST      |01|00041863|00000205|00000003|00042065|00023421|00023406|00000015|00000516|00022890|1|eredményes
2|14|PEST      |02|00041752|00000199|00000008|00041943|00025863|00025843|00000020|00000289|00025554|1|eredményes
2|14|PEST      |03|00044410|00000206|00000000|00044616|00026210|00026205|00000005|00000141|00026064|1|eredményes
2|14|PEST      |04|00059284|00000197|00000000|00059481|00035033|00035012|00000021|00000278|00034734|1|eredményes
2|14|PEST      |05|00039997|00000110|00000001|00040106|00021306|00021292|00000015|00000429|00020863|1|eredményes
2|14|PEST      |06|00055220|00000150|00000000|00055370|00026468|00026458|00000011|00000385|00026073|1|eredményes
2|14|PEST      |07|00058479|00000153|00000000|00058632|00031702|00031676|00000026|00000519|00031157|1|eredményes
2|14|PEST      |08|00056932|00000216|00000000|00057148|00032928|00032906|00000022|00000289|00032617|1|eredményes
2|14|PEST      |09|00044503|00000228|00000000|00044731|00027426|00027407|00000019|00000270|00027137|1|eredményes
2|14|PEST      |10|00051050|00000268|00000003|00051315|00032604|00032584|00000020|00000418|00032166|1|eredményes
2|14|PEST      |11|00048221|00000389|00000000|00048610|00030869|00030835|00000034|00000275|00030560|1|eredményes
2|14|PEST      |12|00054641|00000176|00000002|00054815|00029217|00029191|00000026|00000475|00028716|1|eredményes
2|14|PEST      |13|00057397|00000274|00000002|00057669|00028874|00028859|00000015|00000278|00028581|1|eredményes
2|14|PEST      |14|00050265|00000087|00000004|00050348|00023964|00023957|00000007|00000272|00023685|1|eredményes
2|14|PEST      |15|00051477|00000109|00000000|00051586|00026717|00026700|00000017|00000282|00026418|1|eredményes
2|14|PEST      |16|00040834|00000059|00000000|00040893|00019119|00019111|00000008|00000246|00018865|1|eredményes
2|15|SOMOGY    |01|00040711|00000178|00000000|00040889|00024266|00024245|00000021|00000233|00024012|1|eredményes
2|15|SOMOGY    |02|00050671|00000089|00000000|00050760|00027010|00027004|00000007|00000394|00026610|1|eredményes
2|15|SOMOGY    |03|00046672|00000409|00000001|00047080|00026403|00026392|00000011|00000292|00026100|1|eredményes
2|15|SOMOGY    |04|00042643|00000539|00000000|00043182|00024098|00024093|00000005|00000245|00023848|1|eredményes
2|15|SOMOGY    |05|00043149|00000052|00000000|00043201|00021925|00021916|00000009|00000310|00021606|1|eredményes
2|15|SOMOGY    |06|00043864|00000058|00000000|00043922|00021873|00021868|00000005|00000178|00021690|1|eredményes
2|16|SZABOLCS  |01|00048879|00000224|00000000|00049103|00031368|00031323|00000045|00000649|00030674|1|eredményes
2|16|SZABOLCS  |02|00050218|00000122|00000000|00050340|00030077|00030046|00000031|00000591|00029455|1|eredményes
2|16|SZABOLCS  |03|00043737|00000042|00000000|00043779|00022582|00022559|00000023|00000399|00022160|1|eredményes
2|16|SZABOLCS  |04|00045322|00000050|00000016|00045356|00021339|00021336|00000004|00000230|00021106|1|eredményes
2|16|SZABOLCS  |05|00043784|00000053|00000001|00043836|00023948|00023939|00000009|00000415|00023524|1|eredményes
2|16|SZABOLCS  |06|00042390|00000052|00000001|00042441|00024620|00024614|00000006|00000502|00024112|1|eredményes
2|16|SZABOLCS  |07|00044074|00000031|00000000|00044105|00024455|00024452|00000003|00000427|00024025|1|eredményes
2|16|SZABOLCS  |08|00040910|00000026|00000000|00040936|00022516|00022497|00000019|00000917|00021580|1|eredményes
2|16|SZABOLCS  |09|00043380|00000037|00000000|00043417|00025125|00025109|00000016|00000804|00024305|1|eredményes
2|16|SZABOLCS  |10|00037215|00000029|00000000|00037244|00023140|00023104|00000036|00001116|00021988|1|eredményes
2|17|TOLNA     |01|00052812|00000069|00000002|00052879|00030503|00030494|00000009|00000208|00030286|1|eredményes
2|17|TOLNA     |02|00045673|00000079|00000000|00045752|00024453|00024443|00000010|00000266|00024177|1|eredményes
2|17|TOLNA     |03|00036806|00000039|00000000|00036845|00022589|00022581|00000008|00000219|00022362|1|eredményes
2|17|TOLNA     |04|00028750|00000049|00000000|00028799|00015457|00015450|00000007|00000137|00015313|1|eredményes
2|17|TOLNA     |05|00035057|00000046|00000000|00035103|00017790|00017788|00000002|00000212|00017576|1|eredményes
2|18|VAS       |01|00041345|00000132|00000000|00041477|00027821|00027808|00000013|00000150|00027658|1|eredményes
2|18|VAS       |02|00040556|00000062|00000000|00040618|00025556|00025548|00000009|00000156|00025392|1|eredményes
2|18|VAS       |03|00041560|00000094|00000002|00041652|00026549|00026541|00000008|00000248|00026293|1|eredményes
2|18|VAS       |04|00045466|00000074|00000000|00045540|00027078|00027068|00000010|00000253|00026815|1|eredményes
2|18|VAS       |05|00044753|00000088|00000003|00044838|00027881|00027876|00000005|00000258|00027618|1|eredményes
2|19|VESZPRÉM  |01|00046903|00000065|00000000|00046968|00026469|00026458|00000011|00000235|00026223|1|eredményes
2|19|VESZPRÉM  |02|00037335|00000747|00000003|00038079|00024824|00024812|00000012|00000253|00024559|1|eredményes
2|19|VESZPRÉM  |03|00049941|00000072|00000000|00050013|00028424|00028397|00000030|00000316|00028081|1|eredményes
2|19|VESZPRÉM  |04|00044554|00000266|00000001|00044819|00026071|00026056|00000015|00000357|00025699|1|eredményes
2|19|VESZPRÉM  |05|00051355|00000081|00000002|00051434|00028479|00028464|00000015|00000284|00028180|1|eredményes
2|19|VESZPRÉM  |06|00027169|00000221|00000000|00027390|00017295|00017277|00000018|00000182|00017095|1|eredményes
2|19|VESZPRÉM  |07|00038163|00000163|00000001|00038325|00024419|00024414|00000005|00000120|00024294|1|eredményes
2|20|ZALA      |01|00048625|00000114|00000000|00048739|00030798|00030779|00000019|00000209|00030570|1|eredményes
2|20|ZALA      |02|00048903|00000068|00000000|00048971|00026541|00026525|00000016|00000184|00026341|1|eredményes
2|20|ZALA      |03|00045840|00000404|00000001|00046243|00026471|00026453|00000018|00000268|00026185|1|eredményes
2|20|ZALA      |04|00045837|00000068|00000006|00045899|00026395|00026390|00000005|00000409|00025981|1|eredményes
2|20|ZALA      |05|00049734|00000067|00000000|00049801|00026413|00026404|00000009|00000437|00025967|1|eredményes
