1|16|JÁSZ-NAGYKUN-SZOLNOK     |05|00037694|00000054|00000010|00037738|00021034|00020993|-0000041|00000644|00020349
1|16|JÁSZ-NAGYKUN-SZOLNOK     |06|00035429|00000043|00000000|00035472|00020801|00020742|-0000059|00000501|00020241
1|16|JÁSZ-NAGYKUN-SZOLNOK     |07|00046197|00000029|00000000|00046226|00026792|00026742|-0000050|00000897|00025845
1|16|JÁSZ-NAGYKUN-SZOLNOK     |08|00045787|00000098|00000007|00045878|00025013|00024965|-0000048|00000780|00024185
1|17|TOLNA                    |01|00049561|00000224|00000035|00049750|00033041|00032995|-0000046|00000383|00032612
1|17|TOLNA                    |02|00043588|00000098|00000024|00043662|00027339|00027289|-0000050|00000607|00026682
1|17|TOLNA                    |03|00035617|00000085|00000004|00035698|00025619|00025565|-0000054|00000493|00025072
1|17|TOLNA                    |04|00028347|00000052|00000001|00028398|00016893|00016847|-0000046|00000330|00016517
1|17|TOLNA                    |05|00035478|00000065|00000016|00035527|00020363|00020318|-0000045|00000480|00019838
1|18|VAS                      |01|00038785|00000056|00000004|00038837|00030196|00030142|-0000054|00000322|00029820
1|18|VAS                      |02|00038095|00000070|00000003|00038162|00029780|00029724|-0000056|00000451|00029273
1|18|VAS                      |03|00039500|00000072|00000004|00039568|00030693|00030608|-0000085|00000579|00030029
1|18|VAS                      |04|00045206|00000094|00000010|00045290|00032969|00032927|-0000042|00000583|00032344
1|18|VAS                      |05|00044831|00000085|00000012|00044904|00034893|00034828|-0000065|00000735|00034093
1|19|VESZPRÉM                 |01|00045332|00000089|00000000|00045421|00031919|00031844|-0000075|00000650|00031194
1|19|VESZPRÉM                 |02|00033232|00000101|00000009|00033324|00024279|00024219|-0000060|00000384|00023835
1|19|VESZPRÉM                 |03|00051162|00000161|00000003|00051320|00036666|00036586|-0000080|00000592|00035994
1|19|VESZPRÉM                 |04|00043399|00000067|00000003|00043463|00029691|00029647|-0000044|00000571|00029076
1|19|VESZPRÉM                 |05|00048392|00000114|00000005|00048501|00032841|00032791|-0000050|00000473|00032318
1|19|VESZPRÉM                 |06|00026035|00000067|00000008|00026094|00019472|00019428|-0000044|00000415|00019013
1|19|VESZPRÉM                 |07|00032054|00000117|00000009|00032162|00023550|00023522|-0000028|00000219|00023303
1|20|ZALA                     |01|00044678|00000057|00000070|00044665|00031678|00031629|-0000049|00000258|00031371
1|20|ZALA                     |02|00046922|00000089|00000010|00047001|00032533|00032483|-0000050|00000399|00032084
1|20|ZALA                     |03|00043658|00000132|00000012|00043778|00029236|00029177|-0000059|00000507|00028670
1|20|ZALA                     |04|00047856|00000084|00000003|00047937|00033698|00033657|-0000041|00000593|00033064
1|20|ZALA                     |05|00050667|00000046|00000001|00050712|00034729|00034694|-0000035|00000681|00034013
2|01|BUDAPEST                 |01|00055419|00000118|00000004|00055533|00036850|00036830|-0000020|00000148|00036682
2|01|BUDAPEST                 |02|00053056|00000147|00000000|00053203|00035439|00035403|-0000036|00000155|00035248
2|01|BUDAPEST                 |03|00053248|00000101|00000002|00053347|00031166|00031127|-0000039|00000157|00030970
2|01|BUDAPEST                 |04|00053222|00000137|00000003|00053356|00028568|00028551|-0000017|00000106|00028445
2|01|BUDAPEST                 |05|00053523|00000070|00000002|00053591|00023835|00023800|-0000035|00000443|00023357
2|01|BUDAPEST                 |06|00044264|00000055|00000020|00044299|00021062|00021037|-0000025|00000408|00020629
2|01|BUDAPEST                 |07|00049998|00000108|00000004|00050102|00029891|00029865|-0000026|00000185|00029680
2|01|BUDAPEST                 |08|00048328|00000149|00000002|00048475|00026222|00026177|-0000045|00000707|00025470
2|01|BUDAPEST                 |09|00045859|00000071|00000002|00045928|00023187|00023173|-0000014|00000196|00022977
2|01|BUDAPEST                 |10|00042713|00000129|00000001|00042841|00022413|00022386|-0000027|00000176|00022210
2|01|BUDAPEST                 |11|00048104|00000251|00000003|00048352|00022049|00021998|-0000051|00000566|00021432
2|01|BUDAPEST                 |12|00037831|00000224|00000001|00038054|00019466|00019419|-0000047|00000456|00018963
2|01|BUDAPEST                 |13|00042129|00000096|00000000|00042225|00020512|00020480|-0000032|00000567|00019913
